1755                	2                   	78.90573451         	10.87339856         	-0.17470303         	4.5420              	2                   	1754                	2                   	50.43553435         	11.25443440         	-2.28624700         	2                   
1755                	2                   	79.99103904         	10.83269209         	-0.40706461         	4.5420              	2                   	1754                	2                   	51.57494042         	11.53368700         	2.79252597          	2                   
1755                	2                   	81.07084232         	10.76337349         	-0.69318608         	4.5420              	2                   	1754                	2                   	52.72197320         	11.40696857         	-1.26718425         	2                   
1755                	2                   	82.14185817         	10.65694368         	-1.06429809         	4.5420              	2                   	1754                	2                   	53.85534968         	11.26056098         	-1.46407590         	2                   
1755                	2                   	83.19972403         	10.50037347         	-1.56570212         	4.5420              	2                   	1754                	2                   	54.97427270         	11.11789940         	-1.42661582         	2                   
1755                	2                   	84.23892996         	10.28374513         	-2.16628333         	4.5420              	2                   	1754                	2                   	56.08030464         	11.00273954         	-1.15159859         	2                   
1755                	2                   	85.25361207         	10.00989694         	-2.73848190         	4.5420              	2                   	1754                	2                   	57.17640439         	10.91925541         	-0.83484136         	2                   
1755                	2                   	86.23888293         	9.69552031          	-3.14376637         	4.5420              	2                   	1754                	2                   	58.26553752         	10.86340714         	-0.55848264         	2                   
1755                	2                   	87.19181993         	9.36321967          	-3.32300635         	4.5420              	2                   	1754                	2                   	59.35011430         	10.82812852         	-0.35278617         	2                   
1755                	2                   	88.11165339         	9.03344949          	-3.29770177         	4.5420              	2                   	1754                	2                   	60.43185912         	10.80676797         	-0.21360560         	2                   
1755                	2                   	88.99939340         	8.72135089          	-3.12098605         	4.5420              	2                   	1754                	2                   	61.51191199         	10.79428941         	-0.12478554         	2                   
1755                	2                   	89.85731053         	8.43699161          	-2.84359283         	4.5420              	2                   	1754                	2                   	62.59098614         	10.78719354         	-0.07095871         	2                   
1755                	2                   	90.68849062         	8.18661025          	-2.50381353         	4.5420              	2                   	1754                	2                   	63.66950194         	10.78312248         	-0.04071063         	2                   
1755                	2                   	91.49651091         	7.97379541          	-2.12814844         	4.5420              	2                   	1754                	2                   	64.74769005         	10.78063977         	-0.02482706         	2                   
1755                	2                   	92.28521680         	7.80032237          	-1.73473036         	4.5420              	2                   	1754                	2                   	65.82567386         	10.77903631         	-0.01603463         	2                   
1755                	2                   	93.05856480         	7.66663774          	-1.33684638         	4.5420              	2                   	1754                	2                   	66.90352576         	10.77800179         	-0.01034514         	2                   
