654                 	6                   	208.41452919        	6.89355380          	0.37178389          	4.2067              	2                   	705                 	6                   	200.89699997        	5.55035530          	0.41312704          	2                   
654                 	6                   	209.10627637        	6.94138976          	0.47835958          	4.2067              	2                   	705                 	6                   	201.45559070        	5.62145928          	0.71103982          	2                   
654                 	6                   	209.80398016        	7.01268599          	0.71296230          	4.2067              	2                   	705                 	6                   	202.02262865        	5.71929975          	0.97840467          	2                   
654                 	6                   	210.51060511        	7.11981297          	1.07126985          	4.2067              	2                   	705                 	6                   	202.60027095        	5.83354628          	1.14246530          	2                   
654                 	6                   	211.23000383        	7.26816145          	1.48348472          	4.2067              	2                   	705                 	6                   	203.18933687        	5.94777216          	1.14225876          	2                   
654                 	6                   	211.96588048        	7.44937161          	1.81210169          	4.2067              	2                   	705                 	6                   	203.78901271        	6.04574456          	0.97972408          	2                   
654                 	6                   	212.72041886        	7.64139598          	1.92024368          	4.2067              	2                   	705                 	6                   	204.39721842        	6.11836965          	0.72625081          	2                   
654                 	6                   	213.49333335        	7.81689388          	1.75497896          	4.2067              	2                   	705                 	6                   	205.01143104        	6.16588267          	0.47513023          	2                   
654                 	6                   	214.28190066        	7.95445231          	1.37558427          	4.2067              	2                   	705                 	6                   	205.62943928        	6.19428223          	0.28399558          	2                   
654                 	6                   	215.08188755        	8.04528552          	0.90833216          	4.2067              	2                   	705                 	6                   	206.24965869        	6.21010601          	0.15823784          	2                   
654                 	6                   	215.88869603        	8.09088407          	0.45598543          	4.2067              	2                   	705                 	6                   	206.87105451        	6.21781033          	0.07704316          	2                   
654                 	6                   	216.69795646        	8.09432456          	0.03440494          	4.2067              	2                   	705                 	6                   	207.49293996        	6.21989864          	0.02088310          	2                   
654                 	6                   	217.50535082        	8.05356250          	-0.40762057         	4.2067              	2                   	705                 	6                   	208.11482816        	6.21786541          	-0.02033227         	2                   
654                 	6                   	218.30616104        	7.96264196          	-0.90920543         	4.2067              	2                   	705                 	6                   	208.73637003        	6.21297192          	-0.04893491         	2                   
654                 	6                   	219.09527825        	7.81970214          	-1.42939823         	4.2067              	2                   	705                 	6                   	209.35734944        	6.20661637          	-0.06355544         	2                   
654                 	6                   	219.86799625        	7.63465790          	-1.85044233         	4.2067              	2                   	705                 	6                   	209.97769010        	6.20019687          	-0.06419501         	2                   
654                 	6                   	220.62119913        	7.42939974          	-2.05258169         	4.2067              	2                   	705                 	6                   	210.59743310        	6.19466311          	-0.05533767         	2                   
654                 	6                   	221.35417864        	7.23019051          	-1.99209229         	4.2067              	2                   	705                 	6                   	211.21667681        	6.19021101          	-0.04452098         	2                   
654                 	6                   	222.06860489        	7.05833443          	-1.71856079         	4.2067              	2                   	705                 	6                   	211.83550660        	6.18638477          	-0.03826241         	2                   
654                 	6                   	222.76782722        	6.92611212          	-1.32222305         	4.2067              	2                   	705                 	6                   	212.45394928        	6.18246896          	-0.03915807         	2                   
654                 	6                   	223.45610156        	6.83937481          	-0.86737312         	4.2067              	2                   	705                 	6                   	213.07197301        	6.17800567          	-0.04463288         	2                   
654                 	6                   	224.13808151        	6.80022421          	-0.39150602         	4.2067              	2                   	705                 	6                   	213.68953717        	6.17327745          	-0.04728220         	2                   
654                 	6                   	224.81837539        	6.80565329          	0.05429080          	4.2067              	2                   	705                 	6                   	214.30667004        	6.16937990          	-0.03897554         	2                   
654                 	6                   	225.50102610        	6.84736086          	0.41707567          	4.2067              	2                   	705                 	6                   	214.92351864        	6.16759213          	-0.01787771         	2                   
654                 	6                   	226.18923639        	6.91684507          	0.69484215          	4.2067              	2                   	705                 	6                   	215.54031803        	6.16839563          	0.00803501          	2                   
654                 	6                   	226.88556977        	7.00982259          	0.92977523          	4.2067              	2                   	705                 	6                   	216.15728623        	6.17096842          	0.02572788          	2                   
654                 	6                   	227.59219196        	7.12262108          	1.12798491          	4.2067              	2                   	705                 	6                   	216.77451409        	6.17358877          	0.02620353          	2                   
654                 	6                   	228.31057805        	7.24510084          	1.22479761          	4.2067              	2                   	705                 	6                   	217.39191822        	6.17449375          	0.00904975          	2                   
654                 	6                   	229.04087114        	7.36076092          	1.15660074          	4.2067              	2                   	705                 	6                   	218.00925820        	6.17230594          	-0.02187803         	2                   
654                 	6                   	229.78164800        	7.45477627          	0.94015348          	4.2067              	2                   	705                 	6                   	218.62615739        	6.16567781          	-0.06628131         	2                   
654                 	6                   	230.53044622        	7.52118800          	0.66411730          	4.2067              	2                   	705                 	6                   	219.24207936        	6.15276170          	-0.12916112         	2                   
654                 	6                   	231.28466149        	7.56311755          	0.41929558          	4.2067              	2                   	705                 	6                   	219.85628369        	6.13132488          	-0.21436818         	2                   
654                 	6                   	232.04220688        	7.58779027          	0.24672712          	4.2067              	2                   	705                 	6                   	220.46783233        	6.09964783          	-0.31677052         	2                   
654                 	6                   	232.80168655        	7.60180299          	0.14012720          	4.2067              	2                   	705                 	6                   	221.07569250        	6.05755557          	-0.42092260         	2                   
654                 	6                   	233.56225046        	7.60947519          	0.07672202          	4.2067              	2                   	705                 	6                   	221.67889833        	6.00656103          	-0.50994536         	2                   
654                 	6                   	234.32338682        	7.61325201          	0.03776819          	4.2067              	2                   	705                 	6                   	222.27670174        	5.94950711          	-0.57053920         	2                   
654                 	6                   	235.08476881        	7.61438782          	0.01135814          	4.2067              	2                   	705                 	6                   	222.86877097        	5.89187761          	-0.57629502         	2                   
654                 	6                   	235.84615476        	7.61333129          	-0.01056530         	4.2067              	2                   	705                 	6                   	223.45552987        	5.84330028          	-0.48577336         	2                   
654                 	6                   	236.60731612        	7.60989584          	-0.03435453         	4.2067              	2                   	705                 	6                   	224.03837803        	5.81366295          	-0.29637327         	2                   
654                 	6                   	237.36797686        	7.60331897          	-0.06576865         	4.2067              	2                   	705                 	6                   	224.61928965        	5.80456955          	-0.09093402         	2                   
654                 	6                   	238.12775821        	7.59230811          	-0.11010869         	4.2067              	2                   	705                 	6                   	225.19977538        	5.80514500          	0.00575450          	2                   
654                 	6                   	238.88616340        	7.57579568          	-0.16512426         	4.2067              	2                   	705                 	6                   	225.77994003        	5.79814790          	-0.06997094         	2                   
654                 	6                   	239.64272343        	7.55540484          	-0.20390837         	4.2067              	2                   	705                 	6                   	226.35842487        	5.77154903          	-0.26598870         	2                   
654                 	6                   	240.39737181        	7.53756269          	-0.17842149         	4.2067              	2                   	705                 	6                   	226.93325647        	5.72508292          	-0.46466116         	2                   
654                 	6                   	241.15079315        	7.53086413          	-0.06698567         	4.2067              	2                   	705                 	6                   	227.50290772        	5.66794214          	-0.57140778         	2                   
654                 	6                   	241.90431452        	7.53956338          	0.08699255          	4.2067              	2                   	705                 	6                   	228.06691940        	5.61229140          	-0.55650742         	2                   
654                 	6                   	242.65929886        	7.56012335          	0.20559970          	4.2067              	2                   	705                 	6                   	228.62590514        	5.56742334          	-0.44868063         	2                   
654                 	6                   	243.41654990        	7.58489747          	0.24774121          	4.2067              	2                   	705                 	6                   	229.18112347        	5.53694334          	-0.30479993         	2                   
654                 	6                   	244.17624116        	7.60892781          	0.24030340          	4.2067              	2                   	705                 	6                   	229.73395937        	5.51977462          	-0.17168726         	2                   
654                 	6                   	244.93833713        	7.63299143          	0.24063615          	4.2067              	2                   	705                 	6                   	230.28561535        	5.51334509          	-0.06429523         	2                   
654                 	6                   	245.70309058        	7.66207772          	0.29086295          	4.2067              	2                   	705                 	6                   	230.83711047        	5.51655721          	0.03212118          	2                   
654                 	6                   	246.47138029        	7.70371646          	0.41638739          	4.2067              	2                   	705                 	6                   	231.38951977        	5.53162870          	0.15071484          	2                   
654                 	6                   	247.24497085        	7.76809459          	0.64378123          	4.2067              	2                   	705                 	6                   	231.94431528        	5.56428153          	0.32652830          	2                   
654                 	6                   	248.02679101        	7.86830873          	1.00214139          	4.2067              	2                   	705                 	6                   	232.50357655        	5.62094391          	0.56662380          	2                   
654                 	6                   	248.82105119        	8.01689488          	1.48586156          	4.2067              	2                   	705                 	6                   	233.06977998        	5.70312471          	0.82180800          	2                   
654                 	6                   	249.63253912        	8.21286362          	1.95968739          	4.2067              	2                   	705                 	6                   	233.64506299        	5.80253544          	0.99410731          	2                   
654                 	6                   	250.46506990        	8.43775198          	2.24888362          	4.2067              	2                   	705                 	6                   	234.23024292        	5.90106323          	0.98527795          	2                   
654                 	6                   	251.32045999        	8.67004989          	2.32297913          	4.2067              	2                   	705                 	6                   	234.82410535        	5.97618531          	0.75122074          	2                   
654                 	6                   	252.19849047        	8.89055972          	2.20509831          	4.2067              	2                   	705                 	6                   	235.42337517        	6.00921117          	0.33025865          	2                   
654                 	6                   	253.09699124        	9.07945558          	1.88895852          	4.2067              	2                   	705                 	6                   	236.02349086        	5.99310269          	-0.16108484         	2                   
654                 	6                   	254.01183147        	9.21734899          	1.37893414          	4.2067              	2                   	705                 	6                   	236.61996117        	5.93630342          	-0.56799271         	2                   
654                 	6                   	254.93704366        	9.28689500          	0.69546008          	4.2067              	2                   	705                 	6                   	237.20973551        	5.85918332          	-0.77120101         	2                   
654                 	6                   	255.86516743        	9.27558026          	-0.11314737         	4.2067              	2                   	705                 	6                   	237.79188705        	5.78384759          	-0.75335722         	2                   
654                 	6                   	256.78799700        	9.18101113          	-0.94569133         	4.2067              	2                   	705                 	6                   	238.36728572        	5.72412570          	-0.59721892         	2                   
654                 	6                   	257.69810754        	9.02119978          	-1.59811345         	4.2067              	2                   	705                 	6                   	238.93763234        	5.68280686          	-0.41318844         	2                   
666                 	5                   	246.53499902        	7.59716810          	0.17266744          	4.3896              	2                   	705                 	5                   	239.50461690        	5.65688428          	-0.25922576         	2                   
666                 	5                   	247.29523123        	7.60747607          	0.10307972          	4.3896              	2                   	705                 	5                   	240.06975087        	5.64579512          	-0.11089162         	2                   
666                 	5                   	248.05629266        	7.61375260          	0.06276523          	4.3896              	2                   	705                 	5                   	240.63481242        	5.65543580          	0.09640682          	2                   
666                 	5                   	248.81787649        	7.61792400          	0.04171409          	4.3896              	2                   	705                 	5                   	241.20225513        	5.69341850          	0.37982699          	2                   
666                 	5                   	249.57984159        	7.62137795          	0.03453948          	4.3896              	2                   	705                 	5                   	241.77490533        	5.75958553          	0.66167027          	2                   
666                 	5                   	250.34217556        	7.62530137          	0.03923414          	4.3896              	2                   	705                 	5                   	242.35497088        	5.84172550          	0.82139971          	2                   
666                 	5                   	251.10498794        	7.63094635          	0.05644980          	4.3896              	2                   	705                 	5                   	242.94313565        	5.92156976          	0.79844261          	2                   
666                 	5                   	251.86853853        	7.64006534          	0.09118996          	4.3896              	2                   	705                 	5                   	243.53848181        	5.98535357          	0.63783809          	2                   
666                 	5                   	252.63331780        	7.65552001          	0.15454663          	4.3896              	2                   	705                 	5                   	244.13919696        	6.02894928          	0.43595713          	2                   
666                 	5                   	253.40017222        	7.68156840          	0.26048391          	4.3896              	2                   	705                 	5                   	244.74340064        	6.05512446          	0.26175176          	2                   
666                 	5                   	254.17037924        	7.72257204          	0.41003639          	4.3896              	2                   	705                 	5                   	245.34957640        	6.06839075          	0.13266293          	2                   
666                 	5                   	254.94552015        	7.78024612          	0.57674088          	4.3896              	2                   	705                 	5                   	245.95656124        	6.07130590          	0.02915151          	2                   
666                 	5                   	255.72717491        	7.85284913          	0.72603008          	4.3896              	2                   	705                 	5                   	246.56322331        	6.06193566          	-0.09370243         	2                   
666                 	5                   	256.51668599        	7.93737252          	0.84523388          	4.3896              	2                   	705                 	5                   	247.16796329        	6.03286392          	-0.29071735         	2                   
666                 	5                   	257.31506357        	8.03017907          	0.92806554          	4.3896              	2                   	705                 	5                   	247.76832813        	5.97443281          	-0.58431111         	2                   
666                 	5                   	258.12279417        	8.12443291          	0.94253833          	4.3896              	2                   	705                 	5                   	248.36118793        	5.88276325          	-0.91669563         	2                   
666                 	5                   	258.93947596        	8.20920290          	0.84769992          	4.3896              	2                   	705                 	5                   	248.94367365        	5.76695115          	-1.15812103         	2                   
666                 	5                   	259.76362209        	8.27371974          	0.64516841          	4.3896              	2                   	705                 	5                   	249.51440746        	5.64772506          	-1.19226083         	2                   
666                 	5                   	260.59295211        	8.31288058          	0.39160841          	4.3896              	2                   	705                 	5                   	250.07415375        	5.54720064          	-1.00524422         	2                   
666                 	5                   	261.42495627        	8.32720267          	0.14322093          	4.3896              	2                   	705                 	5                   	250.62544502        	5.47862483          	-0.68575811         	2                   
666                 	5                   	262.25720266        	8.31772509          	-0.09477583         	4.3896              	2                   	705                 	5                   	251.17159985        	5.44447178          	-0.34153050         	2                   
666                 	5                   	263.08722357        	8.28269308          	-0.35032013         	4.3896              	2                   	705                 	5                   	251.71591941        	5.44191926          	-0.02552519         	2                   
666                 	5                   	263.91231624        	8.21916043          	-0.63532651         	4.3896              	2                   	705                 	5                   	252.26141583        	5.46800919          	0.26089932          	2                   
666                 	5                   	264.72964749        	8.12746443          	-0.91695994         	4.3896              	2                   	705                 	5                   	252.81078514        	5.51937699          	0.51367799          	2                   
666                 	5                   	265.53676455        	8.01487693          	-1.12587504         	4.3896              	2                   	705                 	5                   	253.36618236        	5.58856739          	0.69190400          	2                   
666                 	5                   	266.33224397        	7.89471136          	-1.20165567         	4.3896              	2                   	705                 	5                   	253.92872246        	5.66223460          	0.73667213          	2                   
666                 	5                   	267.11599406        	7.78029043          	-1.14420931         	4.3896              	2                   	705                 	5                   	254.49803379        	5.72399213          	0.61757527          	2                   
666                 	5                   	267.88891176        	7.67806355          	-1.02226879         	4.3896              	2                   	705                 	5                   	255.07225556        	5.76044329          	0.36451161          	2                   
666                 	5                   	268.65214424        	7.58658621          	-0.91477342         	4.3896              	2                   	705                 	5                   	255.64863404        	5.76712629          	0.06683000          	2                   
666                 	5                   	269.40671246        	7.50477804          	-0.81808172         	4.3896              	2                   	705                 	5                   	256.22452112        	5.75061525          	-0.16511039         	2                   
666                 	5                   	270.15401917        	7.44135622          	-0.63421816         	4.3896              	2                   	705                 	5                   	256.79819992        	5.72296065          	-0.27654604         	2                   
666                 	5                   	270.89665083        	7.41127708          	-0.30079137         	4.3896              	2                   	705                 	5                   	257.36886246        	5.69029031          	-0.32670342         	2                   
666                 	5                   	271.63823371        	7.42038038          	0.09103295          	4.3896              	2                   	705                 	5                   	257.93567005        	5.64586142          	-0.44428890         	2                   
666                 	5                   	272.38206081        	7.45616160          	0.35781221          	4.3896              	2                   	705                 	5                   	258.49677736        	5.57628479          	-0.69576630         	2                   
666                 	5                   	273.12964436        	7.49550956          	0.39347957          	4.3896              	2                   	705                 	5                   	259.04940150        	5.47619800          	-1.00086786         	2                   
666                 	5                   	273.88040970        	7.51979719          	0.24287631          	4.3896              	2                   	705                 	5                   	259.59103018        	5.35637552          	-1.19822485         	2                   
